period;Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;3;2;0;2;18;19;18;18;0;0;0;0;;1;1;3;2;1;5;1;0;0;1;3;1;;-30;12;0;17.52632;17.52632;;;;0;0;0;0;0;;;1;1;10;0;10;0;
37;3;1;20;1;35;35;15;14;0;0;15;1;;1;1;3;1;1;2;3;1;0;0;4;0;;26;15;7.5;10.71429;10.71429;0.7857143;7.5;;1;0;1;1;1;1;;20;1;10;0;10;0;
3;3;1;-10;1;19;36;20;19;0;1;10;0;;1;1;3;1;1;5;1;0;0;1;1;1;1;90;25;9.025;18.525;15.55556;;;;;0;0;0;0;;;1;2;10;0;10;0;
12;3;2;;1;40;40;15;15;0;0;;1;;1;1;3;2;1;2;3;1;0;0;2;1;;-11;;7.5;10.3125;10.3125;0.8125;7.5;;1;0;1;;0;;;25;0;10;0;10;0;
44;3;1;1.9;1;18;45;18;16;0;1;16.1;1;;1;1;3;1;1;1;2;0;1;0;5;0;0;73.7;16.105;8;15.11111;12.6;0.5555556;;24.1;;1;1;1;0;;1;2;2;10;0;10;0;
50;3;1;9;1;13;19;13;13;0;1;4;1;;1;1;3;1;1;1;1;0;0;1;5;0;0;75.7;4.002;6.5;13;10.94737;;;;;0;0;0;0;;;0;2;10;0;10;0;
11;3;2;-19;1;19;26;20;19;0;1;19;0;;1;1;3;2;1;3;1;0;0;1;2;1;;49;38.005;9.025;18.525;17.69231;;;;;0;0;0;0;;;1;2;10;0;10;0;
13;3;2;4;1;14;31;16;14;0;1;10;1;;1;1;3;2;1;1;1;0;0;1;2;1;;-7;10.001;6.125;13.125;12.12903;;;;;0;0;0;0;;;2;2;10;0;10;0;
46;3;1;-10;2;14;41;14;13;0;1;10;0;;1;1;3;1;1;6;2;0;1;0;5;0;0;63.7;22.501;6.5;12.53571;9.390244;0.5357143;;16.5;;1;1;0;0;;0;1;2;10;0;10;0;
19;3;2;-17;3;19;33;20;19;0;1;17;0;;1;1;3;2;1;4;1;0;0;1;2;1;;-30;35.001;9.025;18.525;16.06061;;;;;0;0;0;0;;;1;2;10;0;10;0;
25;3;2;0;2;15;36;18;15;0;1;0;0;;1;1;3;2;1;3;1;0;0;1;3;1;;-30;15;6.25;13.75;13.5;;;;;0;0;0;0;;;3;1;10;0;10;0;
17;3;1;0;2;14;37;14;11;0;0;0;0;;1;1;3;1;1;4;2;0;1;0;2;1;;-15;16;2.648649;9.648648;9.648648;;;;0;0;0;0;0;;;23;1;10;0;10;0;
14;3;2;0;2;14;36;16;14;0;0;0;0;;1;1;3;2;1;4;1;0;0;1;2;1;;-7;20;0;11.55556;11.55556;;;;0;0;0;0;0;;;20;1;10;0;10;0;
4;3;2;0;3;18;35;18;15;0;0;0;0;;1;1;3;2;1;4;2;0;1;0;1;1;1;90;32;4.628572;13.62857;13.62857;;;;0;0;0;0;0;;;17;2;10;0;10;0;
27;3;2;5;2;17;45;17;17;0;1;12;1;;1;1;3;2;1;6;1;0;0;1;3;0;;-25;13.1;8.5;17;11.71111;;;;;0;0;0;0;;;0;2;10;0;10;0;
32;3;1;0;1;12;33;12;11;0;0;0;0;;1;1;3;1;1;5;2;0;1;0;4;0;;-34;4;2.181818;8.181818;8.181818;;;;0;0;0;0;0;;;21;1;10;0;10;0;
18;3;2;2;2;19;40;19;17;0;1;17;1;;1;1;3;2;1;3;2;0;1;0;2;1;;-13;17;8.5;16.10526;14.0125;0.5526316;;25.5;;1;1;1;0;;1;2;1;10;0;10;0;
8;3;2;0;2;30;30;18;18;1;1;;0;;1;1;3;2;1;3;3;1;0;0;1;1;1;92;;;18;14.4;;;;;0;0;;0;;;0;2;10;0;10;0;
29;3;1;0;2;18;32;18;18;0;1;18;1;;1;1;3;1;1;2;1;0;0;1;3;0;;-34;18.002;9;18;14.0625;;;;;0;0;0;0;;;0;2;10;0;10;0;
6;3;1;2;2;20;31;20;20;0;1;18;1;;1;1;3;1;1;2;2;0;1;0;1;1;1;92;33;10;20;16.45161;0.5;;28;;1;1;0;0;;0;0;2;10;0;10;0;
30;3;2;0;1;17;31;17;16;0;0;0;0;;1;1;3;2;1;1;2;0;1;0;3;0;;-34;17;4.66129;13.16129;13.16129;;;;0;0;0;0;0;;;14;1;10;0;10;0;
1;3;2;0;1;16;55;16;15;0;0;0;0;;1;1;3;2;1;5;2;0;1;0;1;1;1;100;16.001;2.327273;10.32727;10.32727;;;;0;0;0;0;0;;;39;1;10;0;10;0;
39;3;1;19.9;2;21;21;13;12;0;0;1.1;1;;1;1;3;1;1;4;3;1;0;0;4;0;;70.9;1.1;6.5;10.52381;10.52381;0.6904762;6.5;;1;0;1;0;1;0;;8;1;10;0;10;0;
5;3;1;0;2;16;45;18;16;0;0;0;0;;1;1;3;1;1;5;1;0;0;1;1;1;1;90;19;0;12.6;12.6;;;;0;0;0;0;0;;;27;1;10;0;10;0;
16;3;1;0;2;20;55;20;16;0;0;0;0;;1;1;3;1;1;2;2;0;1;0;2;1;;-15;21;3.636364;13.63636;13.63636;;;;0;0;0;0;0;;;35;1;10;0;10;0;
43;3;2;0;2;13;51;14;13;0;0;0;0;;1;1;3;2;1;6;1;0;0;1;5;0;0;71.8;14;0;8.921569;8.921569;;;;0;0;0;0;0;;;37;1;10;0;10;0;
49;3;1;0;3;34;34;17;14;1;1;;0;;1;1;3;1;1;5;3;1;0;0;5;0;0;66.7;;;12.76471;12.75;;;;;0;0;;0;;;3;1;10;0;10;0;
23;3;1;0;2;17;35;19;17;0;0;0;0;;1;1;3;1;1;5;1;0;0;1;3;1;;-30;18;0;14.65714;14.65714;;;;0;0;0;0;0;;;16;1;10;0;10;0;
26;3;1;0;1;19;47;19;19;0;0;0;0;;1;1;3;1;1;1;1;0;0;1;3;0;;-30;19;0;13.34043;13.34043;;;;0;0;0;0;0;;;28;1;10;0;10;0;
28;3;2;-9;2;13;38;13;13;0;1;9;0;;1;1;3;2;1;6;2;0;1;0;3;0;;-34;21.5;6.5;13;8.723684;0.5;;15.5;;1;1;0;0;;0;0;2;10;0;10;0;
15;3;2;-8;2;11;26;12;11;0;1;8;0;;1;1;3;2;1;2;1;0;0;1;2;1;;-15;19;5.041667;10.54167;8.769231;;;;;0;0;0;0;;;1;2;10;0;10;0;
33;3;2;21;2;36;36;15;13;0;0;15;1;;1;1;3;2;1;4;3;1;0;0;4;0;;-13;17.2;7.5;10.625;10.625;0.7916667;9.7;;1;0;1;1;1;1;;21;2;10;0;10;0;
41;3;1;0.9;2;15;30;15;14;0;1;14.1;1;;1;1;3;1;1;1;2;0;1;0;5;0;0;71.8;17.1;7;13.53333;11.25;0.5333334;;21.1;;1;1;1;0;;1;1;2;10;0;10;0;
2;3;1;0;2;15;31;17;15;0;0;0;0;;1;1;3;1;1;2;1;0;0;1;1;1;1;100;10;0;13.16129;13.16129;;;;0;0;0;0;0;;;14;1;10;0;10;0;
35;3;2;19;2;29;29;19;18;0;0;10;1;;1;1;3;2;1;5;3;1;0;0;4;0;;6;10;9.5;15.72414;15.72414;0.6724138;9.5;;1;0;1;0;1;0;;10;1;10;0;10;0;
38;3;2;25;1;27;27;11;11;0;0;2;1;;1;1;3;2;1;3;3;1;0;0;4;0;;51;2;5.5;7.740741;7.740741;0.7962963;5.5;;1;0;1;0;1;0;;16;1;10;0;10;0;
40;3;2;0;2;17;30;19;17;0;0;0;0;;1;1;3;2;1;2;1;0;0;1;4;0;;70.9;15;0;15.51667;15.51667;;;;0;0;0;0;0;;;11;1;10;0;10;0;
21;3;1;0;3;12;36;15;12;0;0;0;0;;1;1;3;1;1;5;1;0;0;1;3;1;;-30;30;0;10.625;10.625;;;;0;0;0;0;0;;;21;2;10;0;10;0;
42;3;2;0;1;14;44;14;11;0;0;0;0;;1;1;3;2;1;2;2;0;1;0;5;0;0;71.8;4;2.227273;9.227273;9.227273;;;;0;0;0;0;0;;;30;1;10;0;10;0;
10;3;2;3;2;13;31;15;13;0;1;10;1;;1;1;3;2;1;4;1;0;0;1;1;1;1;68;12;5.633333;12.13333;11.12903;;;;;0;0;0;0;;;2;2;10;0;10;0;
20;3;2;0;2;11;29;11;11;0;0;0;0;;1;1;3;2;1;5;1;0;0;1;2;1;;-30;12;0;7.586207;7.586207;;;;0;0;0;0;0;;;18;1;10;0;10;0;
45;3;1;0;2;19;51;20;19;0;1;0;0;;1;1;3;1;1;5;1;0;0;1;5;0;0;73.7;4;9.025;18.525;13.92157;;;;;0;0;0;0;;;1;1;10;0;10;0;
47;3;2;3;2;13;33;14;13;0;1;10;1;;1;1;3;2;1;3;1;0;0;1;5;0;0;66.7;14;6.035714;12.53571;9.969697;;;;;0;0;0;0;;;1;2;10;0;10;0;
9;3;1;-27;3;13;41;15;13;0;0;40;1;;1;1;3;1;1;1;1;0;0;1;1;1;1;65;66;0;10.2439;10.2439;;;;0;0;0;0;0;;;26;3;10;0;10;0;
46;4;1;0;3;41;41;14;13;1;1;;0;;1;1;4;1;1;3;3;1;0;0;5;0;0;193.9579;;;12.53571;9.390244;;;;;0;0;;0;;;1;2;8;0;8;1;
37;4;1;0;2;14;35;15;14;0;0;0;0;;1;1;4;1;1;3;1;0;0;1;4;0;;194.979;15;0;10.71429;10.71429;;;;0;0;0;0;0;;;20;1;8;0;8;1;
14;4;2;0;3;16;36;16;14;0;0;0;0;;1;1;4;2;1;3;2;0;1;0;2;1;;148.993;20;3.555556;11.55556;11.55556;;;;0;0;0;0;0;;;20;1;8;0;8;1;
3;4;1;5;2;20;36;20;19;0;1;15;1;;1;1;4;1;1;2;2;0;1;0;1;1;1;119.999;25;9.5;18.525;15.55556;0.525;;24.5;;1;1;0;0;;0;1;2;8;0;8;1;
40;4;1;-0.005;2;15;50;15;15;0;0;0.005;0;;1;1;4;1;1;3;1;0;0;1;4;0;;194.9689;16.005;0;9.75;9.75;;;;0;0;0;0;0;;;35;2;8;0;8;1;
31;4;1;0;3;13;42;15;13;0;0;0;0;;1;1;4;1;1;3;1;0;0;1;4;0;;194.984;16;0;10.17857;10.17857;;;;0;0;0;0;0;;;27;1;8;0;8;1;
36;4;1;-0.005;3;19;36;20;19;0;1;0.005;0;;1;1;4;1;1;3;1;0;0;1;4;0;;194.979;6.005;9.025;18.525;15.55556;;;;;0;0;0;0;;;1;2;8;0;8;1;
28;4;2;0;3;38;38;13;13;1;1;;0;;1;1;4;2;1;1;3;1;0;0;3;0;;196.986;;;13;8.723684;;;;;0;0;;0;;;0;2;8;0;8;1;
38;4;2;0;2;11;27;11;11;0;0;0;0;;1;1;4;2;1;5;1;0;0;1;4;0;;194.979;2;0;7.740741;7.740741;;;;0;0;0;0;0;;;16;1;8;0;8;1;
20;4;1;18;2;31;31;12;11;0;0;13;1;;1;1;4;1;1;6;3;1;0;0;2;1;;182.988;13;6;8.32258;8.32258;0.8064516;6;;1;0;1;1;0;1;;19;1;8;0;8;1;
23;4;1;0;3;19;35;19;17;0;0;0;0;;1;1;4;1;1;4;2;0;1;0;3;1;;182.988;18;5.157143;14.65714;14.65714;;;;0;0;0;0;0;;;16;1;8;0;8;1;
41;4;1;0;3;30;30;15;14;1;1;;0;;1;1;4;1;1;3;3;1;0;0;5;0;0;194.9689;;;13.53333;11.25;;;;;0;0;;0;;;1;2;8;0;8;1;
34;4;1;0;3;11;45;12;11;0;1;0;0;;1;1;4;1;1;5;1;0;0;1;4;0;;194.984;11.001;5.041667;10.54167;7.6;;;;;0;0;0;0;;;1;1;8;0;8;1;
35;4;2;0;3;19;29;19;18;0;0;0;0;;1;1;4;2;1;1;2;0;1;0;4;0;;194.984;10;6.224138;15.72414;15.72414;;;;0;0;0;0;0;;;10;1;8;0;8;1;
19;4;1;0;1;34;34;15;14;1;1;;0;;1;1;4;1;1;3;3;1;0;0;2;1;;164.988;;;13.53333;10.80882;;;;;0;0;;0;;;1;1;8;0;8;1;
6;4;1;0;3;31;31;20;20;1;1;;0;;1;1;4;1;1;3;3;1;0;0;1;1;1;145.999;;;20;16.45161;;;;;0;0;;0;;;0;2;8;0;8;1;
49;4;2;0;1;55;55;20;18;1;1;;0;;1;1;4;2;1;1;3;1;0;0;5;0;0;193.9529;;;17.1;13.63636;;;;;0;0;;0;;;2;2;8;0;8;1;
16;4;2;0;2;12;19;12;12;0;0;0;0;;1;1;4;2;1;3;1;0;0;1;2;1;;164.988;10;0;9.789474;9.789474;;;;0;0;0;0;0;;;7;1;8;0;8;1;
9;4;2;0;1;20;33;20;19;0;0;0;0;;1;1;4;2;1;3;2;0;1;0;1;1;1;147.999;20.5;6.060606;16.06061;16.06061;;;;0;0;0;0;0;;;13;1;8;0;8;1;
5;4;1;26;3;45;45;18;16;0;0;19;1;;1;1;4;1;1;2;3;1;0;0;1;1;1;145.999;19;9;12.6;12.6;0.8;9;;1;0;1;1;0;1;;27;1;8;0;8;1;
50;4;1;-0.002;2;13;19;13;13;0;1;0.002;0;;1;1;4;1;1;5;2;0;1;0;5;0;0;193.9509;4.002;6.5;13;10.94737;0.5;;6.502;;1;1;0;0;;0;0;2;8;0;8;1;
15;4;1;15.995;2;16;30;16;15;0;1;0.005;1;;1;1;4;1;1;5;2;0;1;0;2;1;;164.988;0.005;7.5;14.53125;12.26667;0.53125;;7.505;;1;1;0;0;;0;1;1;8;0;8;1;
13;4;1;0;3;15;41;17;15;0;1;0;0;;1;1;4;1;1;4;1;0;0;1;2;1;;148.993;15;6.617647;14.11765;12.02439;;;;;0;0;0;0;;;2;1;8;0;8;1;
7;4;2;0;1;17;46;17;17;0;0;0;0;;1;1;4;2;1;5;1;0;0;1;1;1;1;145.999;17.001;0;11.6413;11.6413;;;;0;0;0;0;0;;;29;1;8;0;8;1;
25;4;1;13.999;2;14;32;14;12;0;1;0.001;1;;1;1;4;1;1;5;2;0;1;0;3;1;;196.986;0.001;6;11.14286;10.0625;0.5714286;;6.001;;1;1;0;0;;0;2;1;8;0;8;1;
33;4;2;0;3;15;36;15;13;0;0;0;0;;1;1;4;2;1;1;2;0;1;0;4;0;;194.984;17.2;3.125;10.625;10.625;;;;0;0;0;0;0;;;21;2;8;0;8;1;
26;4;2;0;3;18;32;18;17;0;0;0;0;;1;1;4;2;1;3;2;0;1;0;3;0;;196.986;22.001;5.0625;14.0625;14.0625;;;;0;0;0;0;0;;;14;2;8;0;8;1;
8;4;1;2;2;20;38;20;17;0;1;18;1;;1;1;4;1;1;1;2;0;1;0;1;1;1;147.999;18;8.5;15.725;15.26316;0.575;;26.5;;1;1;1;0;;1;3;1;8;0;8;1;
45;4;2;-0.005;2;14;55;16;14;0;1;0.005;0;;1;1;4;2;1;3;1;0;0;1;5;0;0;193.9579;4.005;6.125;13.125;10.32727;;;;;0;0;0;0;;;2;2;8;0;8;1;
17;4;2;0;2;16;30;18;16;0;0;0;0;;1;1;4;2;1;2;1;0;0;1;2;1;;164.988;19;0;14.4;14.4;;;;0;0;0;0;0;;;12;1;8;0;8;1;
4;4;1;0;1;15;51;15;12;0;0;0;0;;1;1;4;1;1;5;2;0;1;0;1;1;1;119.999;15;2.205882;9.705882;9.705882;;;;0;0;0;0;0;;;36;1;8;0;8;1;
29;4;1;-0.002;3;18;32;18;18;0;1;0.002;0;;1;1;4;1;1;4;2;0;1;0;3;0;;196.984;18.002;9;18;14.0625;0.5;;9.002;;1;1;0;0;;0;0;2;8;0;8;1;
24;4;1;-0.001;1;18;27;18;18;0;1;0.001;0;;1;1;4;1;1;2;1;0;0;1;3;1;;182.987;17.501;9;18;15;;;;;0;0;0;0;;;0;2;8;0;8;1;
42;4;1;-1.001;3;15;15;14;14;0;0;1.001;0;;1;1;4;1;1;1;3;1;0;0;5;0;0;193.9679;17.502;7;13.53333;13.53333;0.5333334;23.501;;1;0;1;0;1;0;;1;3;8;0;8;1;
21;4;2;0;1;16;41;16;16;0;0;0;0;;1;1;4;2;1;1;1;0;0;1;3;1;;182.988;17;0;11.12195;11.12195;;;;0;0;0;0;0;;;25;1;8;0;8;1;
27;4;1;0;2;36;36;15;15;1;1;;0;;1;1;4;1;1;4;3;1;0;0;3;0;;196.986;;;15;10.625;;;;;0;0;;0;;;0;2;8;0;8;1;
1;4;1;0;3;18;39;18;17;0;0;0;0;;1;1;4;1;1;1;2;0;1;0;1;1;1;100;11;4.153846;13.15385;13.15385;;;;0;0;0;0;0;;;21;2;8;0;8;1;
47;4;1;-0.005;2;15;25;15;14;0;1;0.005;0;;1;1;4;1;1;2;2;0;1;0;5;0;0;193.9529;1.115;7;13.53333;12;0.5333334;;7.005;;1;1;0;0;;0;1;2;8;0;8;1;
22;4;1;0;2;17;47;17;16;0;0;0;0;;1;1;4;1;1;2;2;0;1;0;3;1;;182.988;18;3.074468;11.57447;11.57447;;;;0;0;0;0;0;;;30;1;8;0;8;1;
11;4;2;0.995;2;20;26;20;19;0;1;19.005;1;;1;1;4;2;1;6;2;0;1;0;2;1;;148.993;38.005;9.5;18.525;17.69231;0.525;;28.505;;1;1;1;0;;1;1;2;8;0;8;1;
48;4;2;0;2;19;41;19;18;0;0;0;0;;1;1;4;2;1;4;2;0;1;0;5;0;0;193.9529;20;4.402439;13.90244;13.90244;;;;0;0;0;0;0;;;22;1;8;0;8;1;
44;4;1;-0.005;2;16;45;18;16;0;1;0.005;0;;1;1;4;1;1;4;1;0;0;1;5;0;0;193.9629;16.105;7.111111;15.11111;12.6;;;;;0;0;0;0;;;2;2;8;0;8;1;
2;4;2;14.999;2;26;26;11;11;0;0;11.001;1;;1;1;4;2;1;6;3;1;0;0;1;1;1;114.999;20.001;5.5;7.826923;7.826923;0.7884616;14.5;;1;0;1;1;0;1;;15;2;8;0;8;1;
12;4;1;0;3;14;19;15;14;0;0;0;0;;1;1;4;1;1;3;1;0;0;1;2;1;;148.993;10;0;13.42105;13.42105;;;;0;0;0;0;0;;;4;1;8;0;8;1;
39;4;2;-0.005;2;14;35;14;13;0;0;0.005;0;;1;1;4;2;1;5;2;0;1;0;4;0;;194.974;5.005;2.8;9.8;9.8;;;;0;0;0;0;0;;;21;3;8;0;8;1;
10;4;1;-0.001;2;11;42;11;11;0;1;0.001;0;;1;1;4;1;1;2;2;0;1;0;1;1;1;147.998;10.001;5.5;11;6.940476;0.5;;5.501;;1;1;0;0;;0;0;2;8;0;8;1;
30;4;1;-2;3;37;37;18;18;0;0;2;0;;1;1;4;1;1;5;3;1;0;0;3;0;;194.984;5;9;13.37838;13.37838;0.7567568;12;;1;0;1;0;1;0;;19;2;8;0;8;1;
32;4;2;0;3;14;45;17;14;0;0;0;0;;1;1;4;2;1;4;1;0;0;1;4;0;;194.984;21;0;11.71111;11.71111;;;;0;0;0;0;0;;;28;2;8;0;8;1;
18;4;1;0;2;27;27;13;13;1;1;;0;;1;1;4;1;1;2;3;1;0;0;2;1;;164.988;;;13;9.62963;;;;;0;0;;0;;;0;1;8;0;8;1;
43;4;1;0;2;12;39;14;12;0;0;0;0;;1;1;4;1;1;4;1;0;0;1;5;0;0;193.9679;15;0;9.51282;9.51282;;;;0;0;0;0;0;;;25;1;8;0;8;1;
50;5;1;0;3;19;19;13;13;1;1;;0;;1;1;5;1;1;6;3;1;0;0;5;0;0;409.055;;;13;10.94737;;;;;0;0;;0;;;0;2;9;0;9;0;
10;5;2;-2;3;15;31;15;13;0;1;2;0;;1;1;5;2;1;1;2;0;1;0;1;1;1;165.998;12;6.5;12.13333;11.12903;0.5666667;;8.5;;1;1;0;0;;0;2;2;9;0;9;0;
44;5;1;0;3;45;45;18;16;1;1;;0;;1;1;5;1;1;2;3;1;0;0;5;0;0;382.476;;;15.11111;12.6;;;;;0;0;;0;;;2;2;9;0;9;0;
25;5;1;0;3;12;32;14;12;0;1;0;0;;1;1;5;1;1;2;1;0;0;1;3;1;;187.896;0.001;5.142857;11.14286;10.0625;;;;;0;0;0;0;;;2;1;9;0;9;0;
8;5;1;0;3;17;38;20;17;0;1;0;0;;1;1;5;1;1;5;1;0;0;1;1;1;1;167.998;18;7.225;15.725;15.26316;;;;;0;0;0;0;;;3;1;9;0;9;0;
28;5;1;0;2;30;30;16;15;1;1;;0;;1;1;5;1;1;3;3;1;0;0;3;0;;186.796;;;14.53125;12.26667;;;;;0;0;;0;;;1;1;9;0;9;0;
42;5;2;40;2;44;44;14;11;0;0;4;1;;1;1;5;2;1;6;3;1;0;0;5;0;0;345.476;4;7;9.227273;9.227273;0.8409091;7;;1;0;1;0;1;0;;30;1;9;0;9;0;
7;5;2;28.999;2;46;46;17;17;0;0;17.001;1;;1;1;5;2;1;2;3;1;0;0;1;1;1;167.998;17.001;8.5;11.6413;11.6413;0.8152174;8.5;;1;0;1;1;0;1;;29;1;9;0;9;0;
2;5;2;0;3;11;26;11;11;0;0;0;0;;1;1;5;2;1;5;2;0;1;0;1;1;1;138.999;20.001;2.326923;7.826923;7.826923;;;;0;0;0;0;0;;;15;2;9;0;9;0;
32;5;1;29;2;33;33;12;11;0;0;4;1;;1;1;5;1;1;2;3;1;0;0;4;0;;233.696;4;6;8.181818;8.181818;0.8181818;6;;1;0;1;0;1;0;;21;1;9;0;9;0;
38;5;1;0;3;19;35;20;19;0;0;0;0;;1;1;5;1;1;1;1;0;0;1;4;0;;275.586;22.001;0;15.71429;15.71429;;;;0;0;0;0;0;;;15;2;9;0;9;0;
45;5;1;16;3;20;51;20;19;0;1;4;1;;1;1;5;1;1;6;2;0;1;0;5;0;0;398.476;4;9.5;18.525;13.92157;0.525;;13.5;;1;1;0;0;;0;1;1;9;0;9;0;
31;5;2;0;2;18;30;18;16;0;0;0;0;;1;1;5;2;1;6;2;0;1;0;4;0;;204.696;18.1;5.4;14.4;14.4;;;;0;0;0;0;0;;;12;1;9;0;9;0;
23;5;2;0;2;11;55;13;11;0;0;0;0;;1;1;5;2;1;2;1;0;0;1;3;1;;187.896;14;0;8.036364;8.036364;;;;0;0;0;0;0;;;42;1;9;0;9;0;
20;5;2;0;3;11;29;11;11;0;0;0;0;;1;1;5;2;1;4;2;0;1;0;2;1;;187.896;12;2.086207;7.586207;7.586207;;;;0;0;0;0;0;;;18;1;9;0;9;0;
27;5;2;-1.1;3;17;45;17;17;0;1;1.1;0;;1;1;5;2;1;2;2;0;1;0;3;0;;186.796;13.1;8.5;17;11.71111;0.5;;9.6;;1;1;0;0;;0;0;2;9;0;9;0;
18;5;2;0;3;17;40;19;17;0;1;0;0;;1;1;5;2;1;5;1;0;0;1;2;1;;173.897;17;7.605263;16.10526;14.0125;;;;;0;0;0;0;;;2;1;9;0;9;0;
29;5;2;17.9;2;19;41;20;19;0;1;1.1;1;;1;1;5;2;1;6;1;0;0;1;3;0;;204.696;2.1;9.025;18.525;14.87805;;;;;0;0;0;0;;;1;2;9;0;9;0;
43;5;2;37;3;51;51;14;13;0;0;14;1;;1;1;5;2;1;1;3;1;0;0;5;0;0;382.476;14;7;8.921569;8.921569;0.8627451;7;;1;0;1;1;1;1;;37;1;9;0;9;0;
12;5;2;0;2;15;40;15;15;0;0;0;0;;1;1;5;2;1;5;1;0;0;1;2;1;;164.898;;0;10.3125;10.3125;;;;0;0;0;0;0;;;25;0;9;0;9;0;
49;5;2;-1.2;2;18;55;20;18;0;1;1.2;0;;1;1;5;2;1;6;1;0;0;1;5;0;0;409.055;11.2;8.1;17.1;13.63636;;;;;0;0;0;0;;;2;2;9;0;9;0;
30;5;2;0;2;16;31;17;16;0;0;0;0;;1;1;5;2;1;3;1;0;0;1;3;0;;204.696;17;0;13.16129;13.16129;;;;0;0;0;0;0;;;14;1;9;0;9;0;
17;5;2;0;3;18;30;18;16;0;0;0;0;;1;1;5;2;1;6;2;0;1;0;2;1;;173.897;19;5.4;14.4;14.4;;;;0;0;0;0;0;;;12;1;9;0;9;0;
46;5;2;-1.111;2;20;36;20;20;0;1;1.111;0;;1;1;5;2;1;1;2;0;1;0;5;0;0;397.365;6.111;10;20;15.55556;0.5;;11.111;;1;1;0;0;;0;0;2;9;0;9;0;
3;5;1;0;3;36;36;20;19;1;1;;0;;1;1;5;1;1;4;3;1;0;0;1;1;1;138.999;;;18.525;15.55556;;;;;0;0;;0;;;1;2;9;0;9;0;
26;5;1;0;2;19;47;19;19;0;0;0;0;;1;1;5;1;1;5;2;0;1;0;3;0;;187.896;19;3.840425;13.34043;13.34043;;;;0;0;0;0;0;;;28;1;9;0;9;0;
21;5;2;0;2;16;41;16;16;0;0;0;0;;1;1;5;2;1;4;2;0;1;0;3;1;;187.896;17;3.121951;11.12195;11.12195;;;;0;0;0;0;0;;;25;1;9;0;9;0;
36;5;2;13;2;15;50;15;12;0;1;2;1;;1;1;5;2;1;5;2;0;1;0;4;0;;275.586;2;6;10.8;9.75;0.6;;8;;1;1;0;0;;0;3;1;9;0;9;0;
19;5;1;13.999;2;15;34;15;14;0;1;1.001;1;;1;1;5;1;1;1;2;0;1;0;2;1;;187.896;1.001;7;13.53333;10.80882;0.5333334;;8.001;;1;1;0;0;;0;1;1;9;0;9;0;
11;5;1;-1.1;3;17;27;17;15;0;1;1.1;0;;1;1;5;1;1;5;2;0;1;0;2;1;;164.898;11.1;7.5;14.11765;13.85185;0.5588235;;8.6;;1;1;0;0;;0;2;2;9;0;9;0;
48;5;2;0;3;18;41;19;18;0;0;0;0;;1;1;5;2;1;5;1;0;0;1;5;0;0;410.255;20;0;13.90244;13.90244;;;;0;0;0;0;0;;;22;1;9;0;9;0;
1;5;2;38.999;2;55;55;16;15;0;0;16.001;1;;1;1;5;2;1;6;3;1;0;0;1;1;1;138.999;16.001;8;10.32727;10.32727;0.8545455;8;;1;0;1;1;0;1;;39;1;9;0;9;0;
41;5;2;-1.11;2;12;30;13;12;0;1;1.11;0;;1;1;5;2;1;2;1;0;0;1;5;0;0;305.476;13.111;5.538462;11.53846;9.316667;;;;;0;0;0;0;;;1;2;9;0;9;0;
13;5;2;0;2;31;31;16;14;1;1;;0;;1;1;5;2;1;5;3;1;0;0;2;1;;164.898;;;13.125;12.12903;;;;;0;0;;0;;;2;2;9;0;9;0;
47;5;1;12.89;3;14;25;15;14;0;1;1.11;1;;1;1;5;1;1;6;1;0;0;1;5;0;0;410.255;1.115;6.533333;13.53333;12;;;;;0;0;0;0;;;1;2;9;0;9;0;
6;5;2;0;2;14;47;17;14;0;1;0;0;;1;1;5;2;1;5;1;0;0;1;1;1;1;138.999;14;5.764706;12.76471;11.57447;;;;;0;0;0;0;;;3;1;9;0;9;0;
24;5;1;0;2;27;27;18;18;1;1;;0;;1;1;5;1;1;4;3;1;0;0;3;1;;187.896;;;18;15;;;;;0;0;;0;;;0;2;9;0;9;0;
4;5;1;0;2;12;51;15;12;0;0;0;0;;1;1;5;1;1;1;1;0;0;1;1;1;1;138.999;15;0;9.705882;9.705882;;;;0;0;0;0;0;;;36;1;9;0;9;0;
9;5;2;0;2;19;33;20;19;0;0;0;0;;1;1;5;2;1;4;1;0;0;1;1;1;1;167.998;20.5;0;16.06061;16.06061;;;;0;0;0;0;0;;;13;1;9;0;9;0;
40;5;1;0;3;15;50;15;15;0;0;0;0;;1;1;5;1;1;4;2;0;1;0;4;0;;306.586;16.005;2.25;9.75;9.75;;;;0;0;0;0;0;;;35;2;9;0;9;0;
33;5;1;30;2;34;34;17;16;0;0;4;1;;1;1;5;1;1;2;3;1;0;0;4;0;;263.696;4;8.5;12.75;12.75;0.75;8.5;;1;0;1;0;1;0;;17;1;9;0;9;0;
22;5;1;0;3;16;47;17;16;0;0;0;0;;1;1;5;1;1;4;1;0;0;1;3;1;;187.896;18;0;11.57447;11.57447;;;;0;0;0;0;0;;;30;1;9;0;9;0;
37;5;1;0;3;15;35;15;14;0;0;0;0;;1;1;5;1;1;4;2;0;1;0;4;0;;275.586;15;3.214286;10.71429;10.71429;;;;0;0;0;0;0;;;20;1;9;0;9;0;
