97;12;10;20;1250;1;0;30;2;5;0;0;8;14;3;0;1;;2;1;20;100;18;0.6931472;20;4;72;SHPD1030;6;1;1310;;;1;1;0;0;0;0;;1;0
97;13;8;20;1570;1;0;30;2;5;0;0;8;14;3;0;1;;3;1;20;100;18;1.098612;20;4;73;SHPD1030;6;1;1630;;;1;1;0;0;0;0;;1;1
97;14;7;20;1490;1;0;30;2;5;0;0;8;14;3;0;1;;1;1;20;100;18;0;20;4;74;SHPD1030;6;1;1550;;;1;1;0;0;0;0;;1;1
97;15;6;20;1570;1;0;30;2;5;0;0;8;14;3;0;1;;2;1;20;100;18;0.6931472;20;4;75;SHPD1030;6;1;1630;;;1;1;0;0;0;0;;1;0
97;16;6;20;1510;1;0;30;2;5;0;0;8;14;3;0;1;;2;1;20;100;18;0.6931472;20;4;76;SHPD1030;6;1;1570;;;1;1;0;0;0;0;;1;1
97;17;10;20;1610;1;0;30;2;5;0;0;8;14;3;0;1;;1;1;20;100;18;0;20;4;77;SHPD1030;6;1;1670;;;1;1;0;0;0;0;;1;1
97;18;7;20;1550;1;0;30;2;5;0;0;8;14;3;0;1;;2;1;20;100;18;0.6931472;20;4;78;SHPD1030;6;1;1610;;;1;1;0;0;0;0;;1;0
97;19;8;20;1510;1;0;30;2;5;0;0;8;14;3;0;1;;3;1;20;100;18;1.098612;20;4;79;SHPD1030;6;1;1570;;;1;1;0;0;0;0;;1;1
97;20;9;20;1570;1;0;30;2;5;0;0;8;14;3;0;1;;1;1;20;100;18;0;20;4;80;SHPD1030;6;1;1630;;;1;1;0;0;0;0;;0;0
98;1;5;20;1500;1;0;30;1;5;0;0;9;14;3;0;1;;2;1;20;100;19;0.6931472;20;4;61;SHPD1030;5;1;1540;;;1;1;0;0;0;0;;1;0
98;2;3;20;1490;1;0;30;1;5;0;0;9;14;3;0;1;;8;1;20;100;19;2.079442;20;4;62;SHPD1030;5;1;1530;;;1;1;0;0;0;0;;1;0
98;3;1;20;1450;1;0;30;1;5;0;0;9;14;3;0;1;;5;1;20;100;19;1.609438;20;4;63;SHPD1030;5;1;1490;;;1;1;0;0;0;0;;1;1
98;4;1;20;1480;1;0;30;1;5;0;0;9;14;3;0;1;;2;1;20;100;19;0.6931472;20;4;64;SHPD1030;5;1;1520;;;1;1;0;0;0;0;;1;0
98;5;4;20;1530;1;0;30;1;5;0;0;9;14;3;0;1;;4;1;20;100;19;1.386294;20;4;65;SHPD1030;5;1;1570;;;1;1;0;0;0;0;;0;0
98;6;5;20;1480;1;0;30;1;5;0;0;9;14;3;0;1;;2;1;20;100;19;0.6931472;20;4;66;SHPD1030;5;1;1520;;;1;1;0;0;0;0;;1;0
98;7;4;20;1480;1;0;30;1;5;0;0;9;14;3;0;1;;3;1;20;100;19;1.098612;20;4;67;SHPD1030;5;1;1510;;;1;1;0;0;0;0.1428571;;1;0
98;8;3;20;1510;1;0;30;1;5;0;0;9;14;3;0;1;;6;1;20;100;19;1.791759;20;4;68;SHPD1030;5;1;1550;;;1;1;0;0;0;0;;1;1
98;9;2;20;1480;1;0;30;1;5;0;0;9;14;3;0;1;;4;1;20;100;19;1.386294;20;4;69;SHPD1030;5;1;1500;;;1;1;0;0;0;0;;1;0
98;10;2;20;1450;1;0;30;1;5;0;0;9;14;3;0;1;;0;1;20;100;19;;20;4;70;SHPD1030;5;1;1490;;;1;1;0;0;0;0;;1;1
98;11;7;20;1580;1;0;30;2;5;0;0;9;14;3;0;1;;3;1;20;100;19;1.098612;20;4;71;SHPD1030;6;1;1620;;;1;1;0;0;0;0;;1;0
98;12;8;20;1270;1;0;30;2;5;0;0;9;14;3;0;1;;1;1;20;100;19;0;20;4;72;SHPD1030;6;1;1310;;;1;1;0;0;0;0;;1;0
98;13;9;20;1590;1;0;30;2;5;0;0;9;14;3;0;1;;1;1;20;100;19;0;20;4;73;SHPD1030;6;1;1630;;;1;1;0;0;0;0;;1;1
98;14;6;20;1510;1;0;30;2;5;0;0;9;14;3;0;1;;0;1;20;100;19;;20;4;74;SHPD1030;6;1;1550;;;1;1;0;0;0;0;;1;1
98;15;8;20;1590;1;0;30;2;5;0;0;9;14;3;0;1;;2;1;20;100;19;0.6931472;20;4;75;SHPD1030;6;1;1630;;;1;1;0;0;0;0;;1;0
98;16;10;20;1530;1;0;30;2;5;0;0;9;14;3;0;1;;4;1;20;100;19;1.386294;20;4;76;SHPD1030;6;1;1570;;;1;1;0;0;0;0;;1;1
98;17;9;20;1630;1;0;30;2;5;0;0;9;14;3;0;1;;1;1;20;100;19;0;20;4;77;SHPD1030;6;1;1670;;;1;1;0;0;0;0;;1;1
98;18;6;20;1570;1;0;30;2;5;0;0;9;14;3;0;1;;3;1;20;100;19;1.098612;20;4;78;SHPD1030;6;1;1610;;;1;1;0;0;0;0;;1;0
98;19;10;20;1530;1;0;30;2;5;0;0;9;14;3;0;1;;1;1;20;100;19;0;20;4;79;SHPD1030;6;1;1570;;;1;1;0;0;0;0;;1;1
98;20;7;20;1590;1;0;30;2;5;0;0;9;14;3;0;1;;2;1;20;100;19;0.6931472;20;4;80;SHPD1030;6;1;1630;;;1;1;0;0;0;0;;0;0
99;1;2;20;1520;1;0;30;1;5;0;0;10;14;3;0;1;;2;1;20;100;20;0.6931472;20;4;61;SHPD1030;5;1;1540;;;1;1;0;0;0;0;;1;0
99;2;4;20;1510;1;0;30;1;5;0;0;10;14;3;0;1;;4;1;20;100;20;1.386294;20;4;62;SHPD1030;5;1;1530;;;1;1;0;0;0;0;;1;0
99;3;2;20;1470;1;0;30;1;5;0;0;10;14;3;0;1;;3;1;20;100;20;1.098612;20;4;63;SHPD1030;5;1;1490;;;1;1;0;0;0;0;;1;1
99;4;4;20;1500;1;0;30;1;5;0;0;10;14;3;0;1;;1;1;20;100;20;0;20;4;64;SHPD1030;5;1;1520;;;1;1;0;0;0;0;;1;0
99;5;5;20;1550;1;0;30;1;5;0;0;10;14;3;0;1;;1;1;20;100;20;0;20;4;65;SHPD1030;5;1;1570;;;1;1;0;0;0;0;;0;0
99;6;5;20;1500;1;0;30;1;5;0;0;10;14;3;0;1;;3;1;20;100;20;1.098612;20;4;66;SHPD1030;5;1;1520;;;1;1;0;0;0;0;;1;0
99;7;3;20;1500;1;0;30;1;5;0;0;10;14;3;0;1;;5;1;20;100;20;1.609438;20;4;67;SHPD1030;5;1;1510;;;1;1;0;0;0;0.1428571;;1;0
99;8;1;20;1530;1;0;30;1;5;0;0;10;14;3;0;1;;3;1;20;100;20;1.098612;20;4;68;SHPD1030;5;1;1550;;;1;1;0;0;0;0;;1;1
99;9;3;20;1500;1;0;30;1;5;0;0;10;14;3;0;1;;5;1;20;100;20;1.609438;20;4;69;SHPD1030;5;1;1500;;;1;1;0;0;0;0;;1;0
99;10;1;20;1470;1;0;30;1;5;0;0;10;14;3;0;1;;1;1;20;100;20;0;20;4;70;SHPD1030;5;1;1490;;;1;1;0;0;0;0;;1;1
99;11;8;20;1600;1;0;30;2;5;0;0;10;14;3;0;1;;1;1;20;100;20;0;20;4;71;SHPD1030;6;1;1620;;;1;1;0;0;0;0;;1;0
99;12;9;20;1290;1;0;30;2;5;0;0;10;14;3;0;1;;1;1;20;100;20;0;20;4;72;SHPD1030;6;1;1310;;;1;1;0;0;0;0;;1;0
99;13;9;20;1610;1;0;30;2;5;0;0;10;14;3;0;1;;1;1;20;100;20;0;20;4;73;SHPD1030;6;1;1630;;;1;1;0;0;0;0;;1;1
99;14;10;20;1530;1;0;30;2;5;0;0;10;14;3;0;1;;1;1;20;100;20;0;20;4;74;SHPD1030;6;1;1550;;;1;1;0;0;0;0;;1;1
99;15;10;20;1610;1;0;30;2;5;0;0;10;14;3;0;1;;1;1;20;100;20;0;20;4;75;SHPD1030;6;1;1630;;;1;1;0;0;0;0;;1;0
99;16;7;20;1550;1;0;30;2;5;0;0;10;14;3;0;1;;2;1;20;100;20;0.6931472;20;4;76;SHPD1030;6;1;1570;;;1;1;0;0;0;0;;1;1
99;17;6;20;1650;1;0;30;2;5;0;0;10;14;3;0;1;;1;1;20;100;20;0;20;4;77;SHPD1030;6;1;1670;;;1;1;0;0;0;0;;1;1
99;18;7;20;1590;1;0;30;2;5;0;0;10;14;3;0;1;;3;1;20;100;20;1.098612;20;4;78;SHPD1030;6;1;1610;;;1;1;0;0;0;0;;1;0
99;19;6;20;1550;1;0;30;2;5;0;0;10;14;3;0;1;;8;1;20;100;20;2.079442;20;4;79;SHPD1030;6;1;1570;;;1;1;0;0;0;0;;1;1
99;20;8;20;1610;1;0;30;2;5;0;0;10;14;3;0;1;;2;1;20;100;20;0.6931472;20;4;80;SHPD1030;6;1;1630;;;1;1;0;0;0;0;;0;0
100;1;2;20;1540;1;0;30;1;5;0;0;11;14;3;0;1;;4;1;20;100;21;1.386294;20;4;61;SHPD1030;5;1;1540;;;1;1;0;0;0;0;;1;0
100;2;5;20;1530;1;0;30;1;5;0;0;11;14;3;0;1;;7;1;20;100;21;1.94591;20;4;62;SHPD1030;5;1;1530;;;1;1;0;0;0;0;;1;0
100;3;3;20;1490;1;0;30;1;5;0;0;11;14;3;0;1;;4;1;20;100;21;1.386294;20;4;63;SHPD1030;5;1;1490;;;1;1;0;0;0;0;;1;1
100;4;3;20;1520;1;0;30;1;5;0;0;11;14;3;0;1;;0;1;20;100;21;;20;4;64;SHPD1030;5;1;1520;;;1;1;0;0;0;0;;1;0
100;5;5;20;1570;1;0;30;1;5;0;0;11;14;3;0;1;;0;1;20;100;21;;20;4;65;SHPD1030;5;1;1570;;;1;1;0;0;0;0;;0;0
100;6;4;20;1520;1;0;30;1;5;0;0;11;14;3;0;1;;3;1;20;100;21;1.098612;20;4;66;SHPD1030;5;1;1520;;;1;1;0;0;0;0;;1;0
100;7;1;10;1510;1;0;30;1;5;0;0;11;14;3;0;0;;6;1;0;100;21;1.791759;20;4;67;SHPD1030;5;1;1510;;;0;0;1;1;0;0.1428571;;1;0
100;8;2;20;1550;1;0;30;1;5;0;0;11;14;3;0;1;;3;1;20;100;21;1.098612;20;4;68;SHPD1030;5;1;1550;;;1;1;0;0;0;0;;1;1
100;9;1;0;1500;1;0;30;1;5;0;0;11;14;3;0;1;;12;0;10;100;21;2.484907;20;4;69;SHPD1030;5;1;1500;;;0;0;0;0;0;0;;1;0
100;10;4;20;1490;1;0;30;1;5;0;0;11;14;3;0;1;;1;1;20;100;21;0;20;4;70;SHPD1030;5;1;1490;;;1;1;0;0;0;0;;1;1
100;11;10;20;1620;1;0;30;2;5;0;0;11;14;3;0;1;;7;1;20;100;21;1.94591;20;4;71;SHPD1030;6;1;1620;;;1;1;0;0;0;0;;1;0
100;12;9;20;1310;1;0;30;2;5;0;0;11;14;3;0;1;;4;1;20;100;21;1.386294;20;4;72;SHPD1030;6;1;1310;;;1;1;0;0;0;0;;1;0
100;13;7;20;1630;1;0;30;2;5;0;0;11;14;3;0;1;;2;1;20;100;21;0.6931472;20;4;73;SHPD1030;6;1;1630;;;1;1;0;0;0;0;;1;1
100;14;6;20;1550;1;0;30;2;5;0;0;11;14;3;0;1;;1;1;20;100;21;0;20;4;74;SHPD1030;6;1;1550;;;1;1;0;0;0;0;;1;1
100;15;7;20;1630;1;0;30;2;5;0;0;11;14;3;0;1;;1;1;20;100;21;0;20;4;75;SHPD1030;6;1;1630;;;1;1;0;0;0;0;;1;0
100;16;9;20;1570;1;0;30;2;5;0;0;11;14;3;0;1;;3;1;20;100;21;1.098612;20;4;76;SHPD1030;6;1;1570;;;1;1;0;0;0;0;;1;1
100;17;8;20;1670;1;0;30;2;5;0;0;11;14;3;0;1;;2;1;20;100;21;0.6931472;20;4;77;SHPD1030;6;1;1670;;;1;1;0;0;0;0;;1;1
100;18;10;20;1610;1;0;30;2;5;0;0;11;14;3;0;1;;3;1;20;100;21;1.098612;20;4;78;SHPD1030;6;1;1610;;;1;1;0;0;0;0;;1;0
100;19;6;20;1570;1;0;30;2;5;0;0;11;14;3;0;1;;1;1;20;100;21;0;20;4;79;SHPD1030;6;1;1570;;;1;1;0;0;0;0;;1;1
100;20;8;20;1630;1;0;30;2;5;0;0;11;14;3;0;1;;3;1;20;100;21;1.098612;20;4;80;SHPD1030;6;1;1630;;;1;1;0;0;0;0;;0;0
1;1;5;25;25;0;0;25;1;1;0;0;1;1;1;1;0;0.777778;67;1;0;47;1;4.204693;10;7;121;PDSH2515;10;0;1145;;;0;0;;;;0.1304348;0;0;1
1;2;2;0;0;0;0;25;1;1;0;0;1;1;1;1;1;0.888889;70;0;25;47;1;4.248495;10;7;122;PDSH2515;10;0;1250;;;0;0;;;;0.0217391;1;1;1
1;3;1;25;25;0;0;25;1;1;0;0;1;1;1;1;0;0.444444;74;1;0;47;1;4.304065;10;7;123;PDSH2515;10;0;1280;;;0;0;;;;0;0;0;1
1;4;4;0;0;0;0;25;1;1;0;0;1;1;1;1;1;0.777778;23;0;25;47;1;3.135494;10;7;124;PDSH2515;10;0;1155;;;0;0;;;;0.2391304;1;1;1
1;5;5;0;0;0;0;25;1;1;0;0;1;1;1;1;1;0.666667;80;0;25;47;1;4.382027;10;7;125;PDSH2515;10;0;1260;;;0;0;;;;0.0217391;1;1;1
1;6;4;25;25;0;0;25;1;1;0;0;1;1;1;1;0;0.666667;67;1;0;47;1;4.204693;10;7;126;PDSH2515;10;0;1255;;;0;0;;;;0;0;0;1
1;7;1;0;0;0;0;25;1;1;0;0;1;1;1;1;1;0.555556;73;0;25;47;1;4.29046;10;7;127;PDSH2515;10;0;1190;;;0;0;;;;0.0217391;1;1;1
1;8;3;0;0;0;0;25;1;1;0;0;1;1;1;1;1;0.888889;69;0;25;47;1;4.234107;10;7;128;PDSH2515;10;0;1220;;;0;0;;;;0.0217391;1;1;1
1;9;3;25;25;0;0;25;1;1;0;0;1;1;1;1;0;0.555556;49;1;0;47;1;3.89182;10;7;129;PDSH2515;10;0;1330;;;0;0;;;;0;0;0;0
1;10;2;25;25;0;0;25;1;1;0;0;1;1;1;1;0;0.555556;66;1;0;47;1;4.189655;10;7;130;PDSH2515;10;0;1305;;;0;0;;;;0.0869565;0;0;0
2;1;1;10;35;0;0;25;1;1;0;0;2;1;1;1;0;;3;0;10;47;2;1.098612;10;7;121;PDSH2515;10;0;1145;;;1;0;0;0;0;0.1304348;;0;1
2;2;2;0;0;0;0;25;1;1;0;0;2;1;1;1;1;;2;0;25;47;2;0.6931472;10;7;122;PDSH2515;10;0;1250;;;0;0;0;0;0;0.0217391;;1;1
2;3;1;10;35;0;0;25;1;1;0;0;2;1;1;1;0;;17;0;10;47;2;2.833213;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
2;4;2;25;25;0;0;25;1;1;0;0;2;1;1;1;0;;4;1;0;47;2;1.386294;10;7;124;PDSH2515;10;0;1155;;;0;0;1;1;0;0.2391304;;1;1
2;5;5;10;10;0;0;25;1;1;0;0;2;1;1;1;0;;6;0;10;47;2;1.791759;10;7;125;PDSH2515;10;0;1260;;;1;0;1;1;0;0.0217391;;1;1
2;6;4;10;35;0;0;25;1;1;0;0;2;1;1;1;0;;8;0;10;47;2;2.079442;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
2;7;3;20;20;0;0;25;1;1;0;0;2;1;1;1;1;;7;1;20;47;2;1.94591;10;7;127;PDSH2515;10;0;1190;;;1;1;0;0;0;0.0217391;;1;1
2;8;3;20;20;0;0;25;1;1;0;0;2;1;1;1;1;;10;1;20;47;2;2.302585;10;7;128;PDSH2515;10;0;1220;;;1;1;0;0;0;0.0217391;;1;1
2;9;4;10;35;0;0;25;1;1;0;0;2;1;1;1;0;;3;0;10;47;2;1.098612;10;7;129;PDSH2515;10;0;1330;;;1;0;0;0;0;0;;0;0
2;10;5;10;35;0;0;25;1;1;0;0;2;1;1;1;0;;6;0;10;47;2;1.791759;10;7;130;PDSH2515;10;0;1305;;;1;0;0;0;0;0.0869565;;0;0
3;1;1;25;60;0;0;25;1;1;0;0;3;1;1;1;0;;5;1;0;47;3;1.609438;10;7;121;PDSH2515;10;0;1145;;;0;0;0;0;0;0.1304348;;0;1
3;2;3;0;0;0;0;25;1;1;0;0;3;1;1;1;1;;3;0;25;47;3;1.098612;10;7;122;PDSH2515;10;0;1250;;;0;0;0;0;0;0.0217391;;1;1
3;3;3;25;60;0;0;25;1;1;0;0;3;1;1;1;0;;7;1;0;47;3;1.94591;10;7;123;PDSH2515;10;0;1280;;;0;0;0;0;0;0;;0;1
3;4;5;0;25;0;0;25;1;1;0;0;3;1;1;1;1;;1;0;25;47;3;0;10;7;124;PDSH2515;10;0;1155;;;0;0;1;0;1;0.2391304;;1;1
3;5;4;10;20;0;0;25;1;1;0;0;3;1;1;1;0;;2;0;10;47;3;0.6931472;10;7;125;PDSH2515;10;0;1260;;;1;0;0;0;0;0.0217391;;1;1
3;6;4;10;45;0;0;25;1;1;0;0;3;1;1;1;0;;6;0;10;47;3;1.791759;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
3;7;1;0;20;0;0;25;1;1;0;0;3;1;1;1;1;;3;0;25;47;3;1.098612;10;7;127;PDSH2515;10;0;1190;;;0;0;0;0;0;0.0217391;;1;1
3;8;2;10;30;0;0;25;1;1;0;0;3;1;1;1;0;;11;0;10;47;3;2.397895;10;7;128;PDSH2515;10;0;1220;;;1;0;1;1;0;0.0217391;;1;1
3;9;2;10;45;0;0;25;1;1;0;0;3;1;1;1;0;;1;0;10;47;3;0;10;7;129;PDSH2515;10;0;1330;;;1;0;0;0;0;0;;0;0
3;10;5;25;60;0;0;25;1;1;0;0;3;1;1;1;0;;4;1;0;47;3;1.386294;10;7;130;PDSH2515;10;0;1305;;;0;0;0;0;0;0.0869565;;0;0
4;1;2;10;70;0;0;25;1;1;0;0;4;1;1;1;0;;7;0;10;47;4;1.94591;10;7;121;PDSH2515;10;0;1145;;;1;0;0;0;0;0.1304348;;0;1
4;2;3;10;10;0;0;25;1;1;0;0;4;1;1;1;0;;9;0;10;47;4;2.197225;10;7;122;PDSH2515;10;0;1250;;;1;0;1;1;0;0.0217391;;1;1
4;3;3;10;70;0;0;25;1;1;0;0;4;1;1;1;0;;9;0;10;47;4;2.197225;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
4;4;2;10;35;0;0;25;1;1;0;0;4;1;1;1;0;;3;0;10;47;4;1.098612;10;7;124;PDSH2515;10;0;1155;;;1;0;1;1;0;0.2391304;;1;1
4;5;4;25;45;0;0;25;1;1;0;0;4;1;1;1;0;;3;1;0;47;4;1.098612;10;7;125;PDSH2515;10;0;1260;;;0;0;0;0;0;0.0217391;;1;1
4;6;5;10;55;0;0;25;1;1;0;0;4;1;1;1;0;;7;0;10;47;4;1.94591;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
4;7;4;0;20;0;0;25;1;1;0;0;4;1;1;1;1;;14;0;25;47;4;2.639057;10;7;127;PDSH2515;10;0;1190;;;0;0;0;0;0;0.0217391;;1;1
4;8;1;10;40;0;0;25;1;1;0;0;4;1;1;1;0;;10;0;10;47;4;2.302585;10;7;128;PDSH2515;10;0;1220;;;1;0;0;0;0;0.0217391;;1;1
4;9;1;10;55;0;0;25;1;1;0;0;4;1;1;1;0;;8;0;10;47;4;2.079442;10;7;129;PDSH2515;10;0;1330;;;1;0;0;0;0;0;;0;0
4;10;5;10;70;0;0;25;1;1;0;0;4;1;1;1;0;;12;0;10;47;4;2.484907;10;7;130;PDSH2515;10;0;1305;;;1;0;0;0;0;0.0869565;;0;0
5;1;2;10;80;0;0;25;1;1;0;0;5;1;1;1;0;;5;0;10;47;5;1.609438;10;7;121;PDSH2515;10;0;1145;;;1;0;0;0;0;0.1304348;;0;1
5;2;3;10;20;0;0;25;1;1;0;0;5;1;1;1;0;;8;0;10;47;5;2.079442;10;7;122;PDSH2515;10;0;1250;;;1;0;0;0;0;0.0217391;;1;1
5;3;4;10;80;0;0;25;1;1;0;0;5;1;1;1;0;;7;0;10;47;5;1.94591;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
5;4;5;10;45;0;0;25;1;1;0;0;5;1;1;1;0;;3;0;10;47;5;1.098612;10;7;124;PDSH2515;10;0;1155;;;1;0;0;0;0;0.2391304;;1;1
5;5;1;10;55;0;0;25;1;1;0;0;5;1;1;1;0;;11;0;10;47;5;2.397895;10;7;125;PDSH2515;10;0;1260;;;1;0;0;0;0;0.0217391;;1;1
5;6;1;10;65;0;0;25;1;1;0;0;5;1;1;1;0;;3;0;10;47;5;1.098612;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
5;7;3;10;30;0;0;25;1;1;0;0;5;1;1;1;0;;5;0;10;47;5;1.609438;10;7;127;PDSH2515;10;0;1190;;;1;0;1;1;0;0.0217391;;1;1
5;8;5;10;50;0;0;25;1;1;0;0;5;1;1;1;0;;6;0;10;47;5;1.791759;10;7;128;PDSH2515;10;0;1220;;;1;0;0;0;0;0.0217391;;1;1
5;9;4;10;65;0;0;25;1;1;0;0;5;1;1;1;0;;2;0;10;47;5;0.6931472;10;7;129;PDSH2515;10;0;1330;;;1;0;0;0;0;0;;0;0
5;10;2;10;80;0;0;25;1;1;0;0;5;1;1;1;0;;6;0;10;47;5;1.791759;10;7;130;PDSH2515;10;0;1305;;;1;0;0;0;0;0.0869565;;0;0
6;1;3;10;90;0;0;25;1;1;0;0;6;1;1;1;0;;7;0;10;47;6;1.94591;10;7;121;PDSH2515;10;0;1145;;;1;0;0;0;0;0.1304348;;0;1
6;2;5;10;30;0;0;25;1;1;0;0;6;1;1;1;0;;4;0;10;47;6;1.386294;10;7;122;PDSH2515;10;0;1250;;;1;0;0;0;0;0.0217391;;1;1
6;3;1;10;90;0;0;25;1;1;0;0;6;1;1;1;0;;5;0;10;47;6;1.609438;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
6;4;2;10;55;0;0;25;1;1;0;0;6;1;1;1;0;;4;0;10;47;6;1.386294;10;7;124;PDSH2515;10;0;1155;;;1;0;0;0;0;0.2391304;;1;1
6;5;3;10;65;0;0;25;1;1;0;0;6;1;1;1;0;;4;0;10;47;6;1.386294;10;7;125;PDSH2515;10;0;1260;;;1;0;0;0;0;0.0217391;;1;1
6;6;2;10;75;0;0;25;1;1;0;0;6;1;1;1;0;;9;0;10;47;6;2.197225;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
6;7;4;10;40;0;0;25;1;1;0;0;6;1;1;1;0;;5;0;10;47;6;1.609438;10;7;127;PDSH2515;10;0;1190;;;1;0;0;0;0;0.0217391;;1;1
6;8;5;10;60;0;0;25;1;1;0;0;6;1;1;1;0;;18;0;10;47;6;2.890372;10;7;128;PDSH2515;10;0;1220;;;1;0;0;0;0;0.0217391;;1;1
6;9;1;10;75;0;0;25;1;1;0;0;6;1;1;1;0;;3;0;10;47;6;1.098612;10;7;129;PDSH2515;10;0;1330;;;1;0;0;0;0;0;;0;0
6;10;4;10;90;0;0;25;1;1;0;0;6;1;1;1;0;;10;0;10;47;6;2.302585;10;7;130;PDSH2515;10;0;1305;;;1;0;0;0;0;0.0869565;;0;0
7;1;5;0;90;0;0;25;1;1;0;0;7;1;1;1;1;;15;0;25;47;7;2.70805;10;7;121;PDSH2515;10;0;1145;;;0;0;1;0;1;0.1304348;;0;1
7;2;1;10;40;0;0;25;1;1;0;0;7;1;1;1;0;;5;0;10;47;7;1.609438;10;7;122;PDSH2515;10;0;1250;;;1;0;0;0;0;0.0217391;;1;1
7;3;4;10;100;0;0;25;1;1;0;0;7;1;1;1;0;;2;0;10;47;7;0.6931472;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
7;4;5;25;80;0;0;25;1;1;0;0;7;1;1;1;0;;2;1;0;47;7;0.6931472;10;7;124;PDSH2515;10;0;1155;;;0;0;0;0;0;0.2391304;;1;1
7;5;4;10;75;0;0;25;1;1;0;0;7;1;1;1;0;;2;0;10;47;7;0.6931472;10;7;125;PDSH2515;10;0;1260;;;1;0;0;0;0;0.0217391;;1;1
7;6;2;10;85;0;0;25;1;1;0;0;7;1;1;1;0;;1;0;10;47;7;0;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
7;7;3;10;50;0;0;25;1;1;0;0;7;1;1;1;0;;5;0;10;47;7;1.609438;10;7;127;PDSH2515;10;0;1190;;;1;0;0;0;0;0.0217391;;1;1
7;8;3;10;70;0;0;25;1;1;0;0;7;1;1;1;0;;5;0;10;47;7;1.609438;10;7;128;PDSH2515;10;0;1220;;;1;0;0;0;0;0.0217391;;1;1
7;9;1;10;85;0;0;25;1;1;0;0;7;1;1;1;0;;1;0;10;47;7;0;10;7;129;PDSH2515;10;0;1330;;;1;0;0;0;0;0;;0;0
7;10;2;10;100;0;0;25;1;1;0;0;7;1;1;1;0;;11;0;10;47;7;2.397895;10;7;130;PDSH2515;10;0;1305;;;1;0;0;0;0;0.0869565;;0;0
8;1;3;20;110;0;0;25;1;1;0;0;8;1;1;1;1;;13;1;20;47;8;2.564949;10;7;121;PDSH2515;10;0;1145;;;1;1;0;0;0;0.1304348;;0;1
8;2;2;10;50;0;0;25;1;1;0;0;8;1;1;1;0;;1;0;10;47;8;0;10;7;122;PDSH2515;10;0;1250;;;1;0;0;0;0;0.0217391;;1;1
8;3;4;10;110;0;0;25;1;1;0;0;8;1;1;1;0;;5;0;10;47;8;1.609438;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
8;4;3;20;100;0;0;25;1;1;0;0;8;1;1;1;1;;1;1;20;47;8;0;10;7;124;PDSH2515;10;0;1155;;;1;1;1;0;1;0.2391304;;1;1
8;5;1;10;85;0;0;25;1;1;0;0;8;1;1;1;0;;1;0;10;47;8;0;10;7;125;PDSH2515;10;0;1260;;;1;0;0;0;0;0.0217391;;1;1
8;6;5;10;95;0;0;25;1;1;0;0;8;1;1;1;0;;7;0;10;47;8;1.94591;10;7;126;PDSH2515;10;0;1255;;;1;0;0;0;0;0;;0;1
8;7;2;10;60;0;0;25;1;1;0;0;8;1;1;1;0;;3;0;10;47;8;1.098612;10;7;127;PDSH2515;10;0;1190;;;1;0;0;0;0;0.0217391;;1;1
8;8;5;10;80;0;0;25;1;1;0;0;8;1;1;1;0;;2;0;10;47;8;0.6931472;10;7;128;PDSH2515;10;0;1220;;;1;0;0;0;0;0.0217391;;1;1
8;9;4;10;95;0;0;25;1;1;0;0;8;1;1;1;0;;0;0;10;47;8;;10;7;129;PDSH2515;10;0;1330;;;1;0;0;0;0;0;;0;0
8;10;1;10;110;0;0;25;1;1;0;0;8;1;1;1;0;;4;0;10;47;8;1.386294;10;7;130;PDSH2515;10;0;1305;;;1;0;0;0;0;0.0869565;;0;0
9;1;5;0;110;0;0;25;1;1;0;0;9;1;1;1;1;;2;0;25;47;9;0.6931472;10;7;121;PDSH2515;10;0;1145;;;0;0;0;0;0;0.1304348;;0;1
9;2;4;25;75;0;0;25;1;1;0;0;9;1;1;1;0;;4;1;0;47;9;1.386294;10;7;122;PDSH2515;10;0;1250;;;0;0;0;0;0;0.0217391;;1;1
9;3;1;10;120;0;0;25;1;1;0;0;9;1;1;1;0;;2;0;10;47;9;0.6931472;10;7;123;PDSH2515;10;0;1280;;;1;0;0;0;0;0;;0;1
9;4;4;0;100;0;0;25;1;1;0;0;9;1;1;1;1;;2;0;25;47;9;0.6931472;10;7;124;PDSH2515;10;0;1155;;;0;0;0;0;0;0.2391304;;1;1
9;5;3;10;95;0;0;25;1;1;0;0;9;1;1;1;0;;1;0;10;47;9;0;10;7;125;PDSH2515;10;0;1260;;;1;0;0;0;0;0.0217391;;1;1
